pk,account_id,account_status,plan_tier,previous_plan_tier,seats,mrr_amount,arr_amount,downgrade_flag,upgrade_flag,billing_frequency,auto_renew_flag,effective_start_date,effective_end_date,current_record_flag
S-711528,A-a7bd4b,active,Basic,Basic,18,342,4104,false,false,monthly,true,2024-09-25,2999-12-31,true
S-8b3331,A-53f4e3,active,Basic,Basic,18,342,4104,false,false,annual,true,2024-11-28,2024-12-03,false
S-a5d949,A-e19ff6,active,Enterprise,Basic,2,342,4104,false,true,annual,false,2024-08-11,2024-08-11,false
S-ebe172,A-c4ea60,active,Basic,Basic,18,342,4104,false,false,monthly,true,2023-05-29,2024-02-19,false
S-6c9ee1,A-6da850,active,Enterprise,Basic,23,342,4104,false,true,monthly,true,2024-02-20,2024-04-12,false
S-a7ad50,A-82d8a6,active,Basic,Basic,18,342,4104,false,false,monthly,true,2024-12-18,2024-12-22,false
S-2e7b85,A-328bd0,active,Basic,Basic,18,342,4104,false,false,annual,true,2023-10-19,2023-12-15,false
S-1f3254,A-4c56c9,active,Basic,Basic,18,342,4104,false,false,annual,true,2024-12-29,2999-12-31,true
S-02b3a1,A-e6afc1,active,Basic,Basic,18,342,4104,false,false,monthly,true,2023-08-05,2023-08-27,false
S-f225d0,A-d4ac0e,active,Basic,Basic,18,342,4104,false,false,annual,true,2024-05-19,2024-06-01,false
S-44fba6,A-82d8a6,active,Enterprise,Basic,7,342,4104,false,true,annual,true,2024-12-22,2024-12-22,false
S-8f8c47,A-e6afc1,active,Pro,Basic,28,342,4104,false,true,monthly,true,2023-08-27,2023-11-16,false
S-751802,A-592832,active,Basic,Basic,18,342,4104,false,false,monthly,true,2024-11-03,2024-11-07,false
S-c5a146,A-59f724,active,Basic,Basic,18,342,4104,false,false,annual,true,2024-07-15,2024-07-23,false
S-061025,A-c45b23,active,Pro,Basic,7,343,4116,false,true,annual,true,2024-11-16,2024-12-12,false
S-a525b3,A-df10db,active,Pro,Basic,7,343,4116,false,true,monthly,false,2023-12-05,2024-05-19,false
S-5eaab82,A-0f3e88,churned,Pro,Basic,7,343,4116,false,true,monthly,false,2024-12-23,2999-12-31,true
S-91da84,A-6c093d,active,Pro,Basic,7,343,4116,false,true,annual,true,2024-03-08,2024-03-13,false
S-7fc49b,A-50bb9f,active,Pro,Basic,7,343,4116,false,true,monthly,true,2024-08-11,2024-10-26,false
S-b75a31,A-a8b49c,active,Pro,Basic,7,343,4116,false,true,annual,true,2023-11-10,2023-11-24,false
S-535e55,A-9077b0,active,Pro,Basic,7,343,4116,false,true,monthly,true,2024-12-08,2024-12-10,false
S-5eaab8,A-0f3e88,active,Pro,Basic,7,343,4116,false,true,monthly,false,2024-12-11,2024-12-23,false
S-4da04b,A-54ecc2,active,Pro,Basic,7,343,4116,false,true,annual,true,2024-09-16,2024-09-27,false
S-b555de,A-af0cd2,active,Basic,Basic,19,361,4332,false,false,monthly,true,2023-10-04,2023-10-12,false
S-f4e0a6,A-e61e98,active,Basic,Basic,19,361,4332,false,false,monthly,true,2024-08-31,2024-09-01,false
S-628884,A-f3ff05,active,Basic,Basic,19,361,4332,false,false,annual,true,2024-08-03,2024-08-22,false
S-491caf,A-6f50ae,active,Basic,Basic,19,361,4332,false,false,annual,false,2024-03-24,2024-04-05,false
S-5ae105,A-296d7c,active,Basic,Basic,19,361,4332,false,false,monthly,true,2024-04-21,2024-06-08,false
S-3c52a6,A-2f6a32,active,Basic,Basic,19,361,4332,false,false,annual,true,2024-09-25,2024-10-13,false
S-c7621b,A-ced9aa,active,Basic,Basic,19,361,4332,false,false,annual,true,2024-11-23,2024-11-23,false
S-81caea,A-3932db,active,Basic,Basic,19,361,4332,false,false,monthly,true,2024-02-15,2024-03-06,false
S-7b2efe,A-af0cd2,active,Basic,Basic,19,361,4332,false,false,monthly,false,2024-09-27,2024-10-05,false
S-c27df9,A-6f50ae,active,Pro,Basic,19,361,4332,false,true,monthly,true,2024-04-05,2024-05-01,false
S-d97fa8,A-508199,active,Basic,Basic,19,361,4332,false,false,monthly,true,2024-02-20,2024-04-26,false
S-d3613b,A-6f50ae,active,Enterprise,Basic,19,361,4332,false,true,monthly,true,2023-11-27,2024-01-05,false
S-cd6bb6,A-dbc825,active,Basic,Basic,19,361,4332,false,false,annual,true,2024-11-25,2999-12-31,true
S-e6571c,A-0be015,active,Basic,Basic,19,361,4332,false,false,annual,true,2024-11-03,2024-11-19,false
S-a0a358,A-af0cd2,active,Basic,Basic,19,361,4332,false,false,annual,true,2023-10-25,2024-05-30,false
S-f20079,A-8ae3fc,active,Basic,Basic,20,380,4560,false,false,monthly,true,2024-12-16,2999-12-31,true
S-be05fd,A-32728c,active,Enterprise,Basic,20,380,4560,false,true,monthly,true,2024-03-23,2024-04-18,false
S-70275b,A-f45426,active,Basic,Basic,20,380,4560,false,false,annual,true,2024-08-09,2024-09-14,false
S-cac22d,A-19b2c8,active,Basic,Basic,20,380,4560,false,false,annual,true,2023-08-06,2023-11-06,false
S-816354,A-186a44,active,Pro,Basic,20,380,4560,false,true,monthly,true,2024-05-20,2024-07-05,false
S-cde950,A-3be56b,active,Basic,Basic,20,380,4560,false,false,annual,false,2024-12-01,2999-12-31,true
S-b57a5e,A-17939a,active,Basic,Basic,20,380,4560,false,false,annual,true,2024-12-30,2024-12-30,false
S-8bab7f,A-72799b,active,Basic,Basic,20,380,4560,false,false,monthly,true,2024-04-21,2024-05-17,false
S-dc77b7,A-cbd1a3,active,Basic,Basic,20,380,4560,false,false,annual,true,2024-12-29,2999-12-31,true
S-208e33,A-b20d99,active,Basic,Basic,20,380,4560,false,false,monthly,true,2024-08-05,2024-09-26,false
S-ac6547,A-b20d99,active,Basic,Basic,20,380,4560,false,false,annual,true,2024-07-19,2024-08-05,false
S-94b283,A-186a44,active,Basic,Basic,20,380,4560,false,false,monthly,true,2024-10-28,2024-11-02,false
S-9efd1b,A-6a4e2d,active,Basic,Basic,20,380,4560,false,false,monthly,true,2024-04-06,2024-09-13,false
S-369495,A-b3fe05,active,Pro,Basic,8,392,4704,false,true,monthly,true,2024-10-20,2024-10-31,false
S-798707,A-6e7827,active,Pro,Basic,8,392,4704,false,true,annual,true,2023-08-02,2023-11-05,false
S-09d706,A-6e08f3,active,Pro,Basic,8,392,4704,false,true,monthly,true,2024-07-20,2024-08-11,false
S-95c2e3,A-86cdb4,active,Pro,Basic,8,392,4704,false,true,monthly,true,2024-12-19,2024-12-31,false
S-b17d04,A-e19ff6,active,Pro,Basic,8,392,4704,false,true,monthly,true,2024-03-06,2024-03-25,false
S-7eb81c,A-474ad4,active,Pro,Basic,8,392,4704,false,true,monthly,false,2024-01-15,2024-01-29,false
S-5c4b5d,A-4bfa33,active,Pro,Basic,8,392,4704,false,true,annual,true,2024-12-19,2024-12-24,false
S-2d3434,A-425e76,active,Pro,Basic,8,392,4704,false,true,annual,true,2023-07-22,2023-08-18,false
S-64dcb7,A-f92792,active,Pro,Basic,8,392,4704,false,true,annual,false,2024-12-08,2024-12-15,false
S-e5efce,A-cea1f0,active,Pro,Basic,8,392,4704,false,true,annual,false,2024-08-06,2024-10-07,false
S-611bf8,A-df10db,active,Enterprise,Basic,2,398,4776,false,true,annual,true,2023-09-08,2023-09-23,false
S-778c7e,A-544d0a,active,Enterprise,Basic,2,398,4776,false,true,annual,false,2024-12-19,2999-12-31,true
S-2cb298,A-9077b0,active,Enterprise,Basic,2,398,4776,false,true,annual,true,2024-12-20,2024-12-20,false
S-f71bb0,A-e51ec7,active,Enterprise,Basic,2,398,4776,false,true,annual,false,2024-04-18,2024-05-01,false
S-4ad7b1,A-3c1a3f,active,Enterprise,Basic,2,398,4776,false,true,monthly,true,2024-04-28,2024-05-06,false
S-c8ba3e,A-5b4ebb,active,Basic,Basic,21,399,4788,false,false,annual,true,2024-09-22,2024-10-15,false
S-59f6b6,A-dec005,active,Basic,Basic,21,399,4788,false,false,monthly,false,2024-11-10,2024-11-15,false
S-b36569,A-ff3c73,active,Basic,Basic,21,399,4788,false,false,annual,true,2024-09-23,2024-10-20,false
S-2d2a88,A-bbe56f,active,Basic,Basic,21,399,4788,false,false,annual,true,2024-04-04,2024-04-16,false
S-7c1eb9,A-d3c88e,active,Basic,Basic,21,399,4788,false,false,annual,false,2024-12-24,2024-12-28,false
S-f30a79,A-ff3c73,active,Basic,Basic,21,399,4788,false,false,annual,true,2024-10-20,2999-12-31,true
S-09223a,A-e40f45,active,Basic,Basic,21,399,4788,false,false,monthly,true,2024-06-04,2024-08-20,false
S-1e5fd7,A-ac9111,active,Basic,Basic,21,399,4788,false,false,monthly,true,2024-10-18,2024-10-30,false
S-9917a2,A-ac14bb,active,Pro,Basic,26,399,4788,false,true,annual,true,2024-02-29,2024-03-15,false
S-93cf65,A-ff3c73,active,Basic,Basic,21,399,4788,false,false,annual,true,2023-07-19,2023-10-14,false
S-140d3a,A-ff3c73,active,Basic,Basic,21,399,4788,false,false,annual,true,2023-06-26,2023-07-19,false
S-f40285,A-bb1eaa,active,Basic,Basic,21,399,4788,false,false,monthly,true,2024-07-28,2024-09-11,false
S-13ca37,A-6843f2,active,Pro,Basic,21,399,4788,false,true,monthly,true,2024-12-21,2024-12-27,false
S-1bbdb1,A-0651a4,active,Basic,Basic,54,399,4788,false,false,annual,false,2024-12-13,2024-12-13,false
S-d2863b,A-ac9111,active,Basic,Basic,21,399,4788,false,false,annual,true,2023-10-04,2023-10-09,false
S-637b20,A-ac9111,active,Enterprise,Basic,56,399,4788,false,true,monthly,true,2024-02-18,2024-03-06,false
S-8a74bb,A-ac9111,active,Enterprise,Basic,36,399,4788,false,true,monthly,true,2024-10-30,2024-11-13,false
S-61fa27,A-5a3eb9,active,Basic,Basic,21,399,4788,false,false,annual,false,2024-10-30,2024-11-09,false
S-006fed,A-ac9111,active,Basic,Basic,21,399,4788,false,false,monthly,true,2023-10-09,2024-02-18,false
S-61e53d,A-d42431,active,Basic,Basic,22,418,5016,false,false,annual,false,2024-11-15,2024-12-08,false
S-27514e,A-3f9cc0,active,Basic,Basic,22,418,5016,false,false,monthly,true,2024-07-21,2024-07-25,false
S-6bea24,A-3f9cc0,active,Basic,Basic,22,418,5016,false,false,monthly,true,2024-07-06,2024-07-21,false
S-4193dd,A-4e631b,active,Basic,Basic,22,418,5016,false,false,monthly,true,2024-10-13,2024-10-15,false
S-e7c172,A-6a4e2d,active,Basic,Basic,22,418,5016,false,false,monthly,true,2024-03-12,2024-04-06,false
S-704b48,A-a7bd4b,active,Enterprise,Basic,15,418,5016,false,true,annual,false,2023-11-15,2024-01-13,false
S-9b493e,A-5b051a,active,Basic,Basic,22,418,5016,false,false,monthly,true,2024-11-23,2024-12-29,false
S-6cd38d,A-202b67,active,Basic,Basic,22,418,5016,false,false,annual,true,2024-08-28,2024-09-04,false
S-92e1fc,A-45ce7a,active,Pro,Basic,16,418,5016,false,true,monthly,true,2024-04-13,2024-09-30,false
S-4e4b10,A-4e631b,active,Basic,Basic,22,418,5016,false,false,monthly,false,2024-08-22,2024-10-13,false
S-f5888c,A-4e631b,active,Basic,Basic,22,418,5016,false,false,annual,true,2024-12-10,2999-12-31,true
S-c1446e,A-9289f6,active,Enterprise,Basic,22,418,5016,false,true,monthly,true,2023-11-15,2023-12-06,false
S-0a70a3,A-5b051a,active,Basic,Basic,22,418,5016,false,false,annual,true,2024-10-21,2024-11-23,false
S-e768c6,A-9289f6,active,Basic,Basic,22,418,5016,false,false,annual,true,2023-07-08,2023-11-15,false
S-7d66fb,A-bb3bd4,active,Basic,Basic,23,437,5244,false,false,monthly,true,2024-08-18,2024-09-16,false
S-827bc4,A-756192,active,Basic,Basic,23,437,5244,false,false,monthly,false,2024-11-29,2024-12-12,false
S-13a013,A-8bde0c,active,Basic,Basic,23,437,5244,false,false,annual,true,2024-12-19,2024-12-19,false
S-9eb2c5,A-bb3bd4,active,Basic,Basic,23,437,5244,false,false,monthly,true,2024-09-16,2024-12-16,false
S-cb54dc,A-560d27,active,Enterprise,Basic,42,437,5244,false,true,annual,false,2024-11-17,2024-12-17,false
S-a2b83d,A-cc8c8f,active,Basic,Basic,23,437,5244,false,false,annual,true,2024-07-26,2024-10-07,false
S-5e6fc2,A-52dd88,active,Basic,Basic,23,437,5244,false,false,annual,true,2023-12-12,2023-12-15,false
S-6f6fca,A-560d27,active,Enterprise,Basic,50,437,5244,false,true,annual,true,2024-11-07,2024-11-12,false
S-a01486,A-52dd88,active,Basic,Basic,23,437,5244,false,false,annual,false,2023-12-25,2024-03-12,false
S-55d484,A-52dd88,active,Basic,Basic,23,437,5244,false,false,annual,true,2023-12-15,2023-12-25,false
S-0e9334,A-8ed5dd,active,Basic,Basic,23,437,5244,false,false,monthly,true,2024-09-07,2024-11-01,false
S-904784,A-9badbd,active,Enterprise,Basic,20,437,5244,false,true,monthly,false,2024-09-20,2024-10-15,false
S-80f65d,A-474ad4,active,Basic,Basic,23,437,5244,false,false,monthly,true,2024-01-06,2024-01-15,false
S-497428,A-cc8c8f,active,Basic,Basic,23,437,5244,false,false,monthly,true,2024-10-07,2024-11-27,false
S-12c163,A-bb3bd4,active,Enterprise,Basic,23,437,5244,false,true,annual,true,2024-12-16,2024-12-17,false
S-763d33,A-ef84cf,active,Basic,Basic,23,437,5244,false,false,annual,false,2024-07-25,2024-08-08,false
S-467d4a,A-1b7577,active,Pro,Basic,9,441,5292,false,true,annual,true,2024-11-14,2024-11-15,false
S-0f949d,A-310452,active,Pro,Basic,9,441,5292,false,true,annual,true,2024-12-29,2999-12-31,true
S-a9bfe0,A-4bfa33,active,Pro,Basic,9,441,5292,false,true,monthly,false,2024-12-12,2024-12-13,false
S-6e177f,A-3a5ad8,active,Pro,Basic,9,441,5292,false,true,monthly,true,2024-05-17,2024-09-07,false
S-eb84b1,A-05d3b3,active,Pro,Basic,9,441,5292,false,true,monthly,false,2024-08-24,2024-09-10,false
S-f74ac6,A-684255,active,Pro,Basic,9,441,5292,false,true,monthly,true,2024-07-01,2024-07-07,false
S-b479cd,A-f17767,active,Pro,Basic,9,441,5292,false,true,monthly,true,2023-07-30,2023-09-17,false
S-97df3f,A-9123ac,active,Pro,Basic,9,441,5292,false,true,annual,true,2024-06-07,2024-10-19,false
S-0f15b7,A-3a5ad8,active,Pro,Basic,9,441,5292,false,true,monthly,true,2024-04-16,2024-05-15,false
S-8eff6d,A-9b9fe9,active,Pro,Basic,9,441,5292,false,true,annual,true,2023-11-20,2023-11-28,false
S-d322a2,A-4c6f11,active,Basic,Basic,24,456,5472,false,false,monthly,true,2024-08-01,2999-12-31,true
S-f9a56a,A-0be015,active,Basic,Basic,24,456,5472,false,false,monthly,false,2024-11-19,2024-12-24,false
S-76c59f,A-0aaf6e,active,Basic,Basic,24,456,5472,false,false,annual,true,2024-08-01,2024-08-18,false
S-f1778c,A-1d5444,active,Basic,Basic,24,456,5472,false,false,monthly,true,2024-04-10,2024-04-19,false
S-7a1803,A-443b7c,active,Enterprise,Basic,11,456,5472,false,true,annual,true,2024-10-26,2024-10-27,false
S-d735d1,A-0f3e88,active,Basic,Basic,24,456,5472,false,false,monthly,true,2023-09-23,2023-12-31,false
S-b11cdb,A-05d3b3,active,Basic,Basic,24,456,5472,false,false,annual,true,2024-08-05,2024-08-24,false
S-45ab1a,A-1d5444,active,Basic,Basic,24,456,5472,false,false,annual,true,2024-04-19,2024-04-23,false
S-7f04ec,A-1b707d,active,Basic,Basic,24,456,5472,false,false,monthly,true,2024-11-08,2024-12-27,false
S-a9952f,A-0aaf6e,active,Pro,Basic,11,456,5472,false,true,monthly,true,2024-08-18,2024-11-09,false
S-7bebc1,A-054577,active,Basic,Basic,24,456,5472,false,false,annual,true,2024-08-27,2024-09-05,false
S-f869a0,A-726cfa,active,Basic,Basic,24,456,5472,false,false,monthly,true,2024-02-29,2024-03-25,false
S-47985c,A-1b707d,active,Basic,Basic,2,456,5472,false,false,annual,false,2024-12-27,2999-12-31,true
S-c3d2f9,A-1d5444,active,Basic,Basic,24,456,5472,false,false,annual,true,2024-04-04,2024-04-10,false
S-a9e864,A-44dc83,active,Basic,Basic,17,456,5472,false,false,annual,true,2024-09-24,2024-09-24,false
S-9bb9da,A-0be015,active,Pro,Basic,26,456,5472,false,true,monthly,true,2024-12-24,2024-12-31,false
S-79b038,A-b07b56,active,Basic,Basic,25,475,5700,false,false,annual,true,2024-11-29,2024-12-02,false
S-d041d2,A-054577,active,Pro,Basic,2,475,5700,false,true,monthly,true,2024-12-01,2024-12-01,false
S-388f70,A-40a557,active,Pro,Basic,18,475,5700,false,true,annual,true,2024-09-21,2024-11-03,false
S-3d5e0c,A-b07b56,active,Basic,Basic,25,475,5700,false,false,monthly,true,2024-11-26,2024-11-29,false
S-5d343c,A-9208f0,active,Basic,Basic,25,475,5700,false,false,annual,true,2023-09-23,2023-09-29,false
S-ad5d94,A-35083d,active,Basic,Basic,19,475,5700,false,false,annual,false,2023-11-30,2024-01-23,false
S-f4dc54,A-eb1312,active,Basic,Basic,25,475,5700,false,false,monthly,true,2024-12-10,2024-12-13,false
S-d8c527,A-0a62f5,active,Basic,Basic,25,475,5700,false,false,monthly,true,2024-12-21,2999-12-31,true
S-541d7a,A-4f18f0,active,Pro,Basic,24,475,5700,false,true,annual,false,2024-09-05,2024-10-04,false
S-8ebe58,A-cea1f0,active,Pro,Basic,8,475,5700,false,true,annual,true,2024-06-09,2024-06-24,false
S-19465f,A-039727,active,Basic,Basic,25,475,5700,false,false,monthly,true,2024-11-12,2024-11-12,false
S-ab0f4c,A-cd458b,active,Basic,Basic,25,475,5700,false,false,monthly,false,2024-12-06,2024-12-21,false
S-084e4f,A-054577,active,Basic,Basic,25,475,5700,false,false,annual,false,2024-11-22,2024-12-01,false
S-e6c900,A-cd458b,active,Pro,Basic,10,490,5880,false,true,annual,true,2024-09-18,2024-09-26,false
S-8c9649,A-c9bb3e,active,Pro,Basic,10,490,5880,false,true,monthly,false,2024-09-30,2024-10-26,false
S-260e48,A-7f4db3,active,Pro,Basic,10,490,5880,false,true,annual,true,2023-07-16,2023-07-24,false
S-2e8409,A-029f69,active,Pro,Basic,10,490,5880,false,true,annual,false,2024-12-14,2024-12-31,false
S-9f7b07,A-42e5e1,active,Pro,Basic,10,490,5880,false,true,annual,false,2024-11-28,2999-12-31,true
S-6fa3a3,A-139c3b,active,Pro,Basic,10,490,5880,false,true,annual,true,2024-12-30,2999-12-31,true
S-13d6d1,A-ff79f2,active,Pro,Basic,10,490,5880,false,true,monthly,false,2024-07-28,2024-09-16,false
S-28d64b,A-67be94,active,Basic,Basic,26,494,5928,false,false,monthly,true,2024-04-03,2024-06-20,false
S-de5d6e,A-e36807,active,Basic,Basic,26,494,5928,false,false,monthly,true,2024-09-25,2024-10-06,false
S-631547,A-d82ef9,active,Basic,Basic,26,494,5928,false,false,annual,false,2024-11-28,2024-11-30,false
S-7863b1,A-b11cd0,active,Basic,Basic,26,494,5928,false,false,monthly,true,2023-04-01,2023-10-10,false
S-1200b3,A-32fb14,active,Basic,Basic,26,494,5928,false,false,annual,false,2023-11-19,2023-11-20,false
S-2b0a2d,A-c1dfe1,active,Basic,Basic,26,494,5928,false,false,annual,true,2024-02-04,2024-03-04,false
S-4df118,A-86fc1d,active,Basic,Basic,26,494,5928,false,false,monthly,true,2024-10-28,2024-11-05,false
S-2f998d,A-d82ef9,active,Basic,Basic,26,494,5928,false,false,annual,false,2024-11-14,2024-11-28,false
S-856241,A-32fb14,active,Basic,Basic,26,494,5928,false,false,monthly,true,2023-09-12,2023-11-19,false
S-96ead2,A-6a4e2d,active,Basic,Basic,26,494,5928,false,false,annual,true,2024-09-13,2024-10-15,false
S-fd3d2d,A-e36807,active,Enterprise,Basic,40,494,5928,false,true,monthly,true,2024-10-06,2024-11-21,false
S-2a312e,A-034368,active,Basic,Basic,26,494,5928,false,false,monthly,true,2024-06-21,2024-10-14,false
S-5aff5f,A-d82ef9,active,Basic,Basic,26,494,5928,false,false,monthly,true,2024-11-30,2999-12-31,true
S-38c5fd,A-32fb14,active,Basic,Basic,26,494,5928,false,false,annual,true,2023-11-20,2024-03-16,false
S-c693b6,A-d4ac0e,active,Basic,Basic,27,513,6156,false,false,monthly,false,2024-08-09,2024-08-25,false
S-303f63,A-ba6516,active,Basic,Basic,27,513,6156,false,false,monthly,true,2024-04-03,2024-05-10,false
S-3e0382,A-425e76,active,Basic,Basic,27,513,6156,false,false,monthly,true,2024-05-24,2024-07-10,false
S-fa5301,A-ba6516,active,Pro,Basic,55,513,6156,false,true,monthly,false,2024-03-14,2024-03-17,false
S-ff93b5,A-ba6516,active,Basic,Basic,27,513,6156,false,false,annual,true,2024-05-10,2024-05-18,false
S-d0d19f,A-157070,active,Pro,Basic,33,513,6156,false,true,annual,true,2024-07-03,2024-07-07,false
S-9171f0,A-43a9e3,active,Basic,Basic,27,513,6156,false,false,annual,true,2024-03-26,2024-07-08,false
S-4af421,A-6c093d,active,Basic,Basic,27,513,6156,false,false,monthly,false,2024-07-08,2024-07-27,false
S-259804,A-d4ac0e,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-10-01,2024-10-12,false
S-5a2a05,A-9f9299,active,Basic,Basic,28,532,6384,false,false,monthly,true,2024-04-04,2024-06-11,false
S-68dca1,A-4ae22a,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-12-23,2999-12-31,true
S-a7d379,A-702032,active,Basic,Basic,28,532,6384,false,false,monthly,true,2024-11-28,2024-12-10,false
S-65731a,A-684255,active,Basic,Basic,9,532,6384,false,false,annual,true,2024-12-15,2024-12-26,false
S-6ac338,A-2b9d3e,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-08-29,2024-11-08,false
S-51b3ed,A-702032,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-10-28,2024-11-28,false
S-9c09cb,A-702032,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-12-10,2024-12-13,false
S-049667,A-ac14bb,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-07-03,2999-12-31,true
S-2ae21d,A-0f6450,active,Basic,Basic,28,532,6384,false,false,annual,true,2024-12-28,2024-12-28,false
S-f703bd,A-202b67,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-09-04,2024-10-09,false
S-5a37dc,A-cab532,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-05-12,2024-05-21,false
S-c63e51,A-cab532,active,Pro,Basic,11,539,6468,false,true,annual,true,2024-07-07,2024-07-23,false
S-47b86b,A-524364,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-12-31,2999-12-31,true
S-bdf7c2,A-c42f1f,active,Pro,Basic,11,539,6468,false,true,annual,true,2024-10-26,2024-11-13,false
S-d7163c,A-118d55,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-12-27,2024-12-30,false
S-c6d8ce,A-249769,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-06-10,2024-07-18,false
S-e9b437,A-0f7d77,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-11-30,2024-12-01,false
S-3ea3af,A-019782,active,Pro,Basic,11,539,6468,false,true,monthly,false,2024-05-16,2024-06-25,false
S-367d84,A-68f37c,active,Pro,Basic,11,539,6468,false,true,monthly,true,2023-12-31,2024-02-20,false
S-718116,A-462d45,active,Pro,Basic,11,539,6468,false,true,monthly,true,2024-05-03,2024-05-07,false
S-ccf11b,A-a0ca4e,active,Pro,Basic,11,539,6468,false,true,annual,true,2024-08-02,2024-08-12,false
S-ae3270,A-fdfc91,active,Basic,Basic,29,551,6612,false,false,annual,true,2023-09-14,2024-03-31,false
