usage_id,account_id,subscription_key,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-48b7f4,A-2446e3,S-6587d8,2024-08-17,feature_38,15,3780,0,true
U-cb7823,A-2446e3,S-6587d8,2024-07-17,feature_17,4,1964,0,false
U-a6027b,A-2446e3,S-6587d8,2024-11-11,feature_17,11,4807,0,false
U-074921,A-2446e3,S-6587d8,2024-02-22,feature_28,8,728,0,false
U-28bfa6,A-2446e3,S-6587d8,2024-05-06,feature_22,12,5556,1,false
U-4776aa,A-2446e3,S-c899a3,2024-05-22,feature_8,14,8232,0,false
U-c271e0,A-2446e3,S-c899a3,2024-12-24,feature_16,16,5456,5,false
U-db5371,A-2446e3,S-c899a3,2024-08-24,feature_40,11,4862,3,false
U-a0042d,A-2446e3,S-d57a67,2024-02-12,feature_16,12,2352,1,true
U-8d93d3,A-2446e3,S-d57a67,2024-08-17,feature_6,15,4545,0,false
U-1562a2,A-2446e3,S-d57a67,2024-07-27,feature_8,12,660,0,true
U-37cf5e,A-2446e3,S-d57a67,2024-03-12,feature_20,12,396,0,false
U-2b5edb,A-2446e3,S-f6a70a,2024-10-18,feature_15,13,5408,0,false
U-565899,A-2446e3,S-f6a70a,2024-11-26,feature_40,11,5676,0,false
U-641561,A-2446e3,S-fd0d21,2024-05-22,feature_9,12,6348,0,false
U-56a4fe,A-2446e3,S-fd0d21,2024-11-23,feature_19,11,1837,0,false
U-c103ac,A-2446e3,S-fe6eb1,2024-02-16,feature_23,6,90,0,false
U-f1f1d6,A-2446e3,S-fe6eb1,2024-05-08,feature_6,8,3296,0,false
U-f49dd8,A-249769,S-162441,2024-12-27,feature_13,11,4565,0,false
U-634620,A-249769,S-162441,2024-09-12,feature_24,11,4730,0,true
U-3b99af,A-249769,S-40dcf4,2024-12-27,feature_3,8,968,2,false
U-a80fbd,A-249769,S-40dcf4,2024-12-02,feature_27,12,6384,0,false
U-959ff9,A-249769,S-40dcf4,2024-08-21,feature_36,5,2285,1,false
U-12a855,A-249769,S-51590f,2024-06-15,feature_21,19,9861,0,false
U-875de3,A-249769,S-51590f,2024-10-12,feature_20,9,2133,0,false
U-cad2c3,A-249769,S-51590f,2024-10-13,feature_4,11,3850,0,false
U-942854,A-249769,S-52b74f,2024-10-04,feature_9,11,4697,0,false
U-f7b98e,A-249769,S-79b2bc,2024-10-05,feature_16,8,3552,0,false
U-796755,A-249769,S-79b2bc,2024-08-04,feature_1,10,3410,0,false
U-4ac416,A-249769,S-79b2bc,2024-09-02,feature_37,5,2285,0,false
U-72ad61,A-249769,S-812d97,2024-07-25,feature_3,8,1784,0,false
U-b8cd2d,A-249769,S-812d97,2024-12-30,feature_34,12,2532,0,false
U-1f9015,A-249769,S-812d97,2024-10-17,feature_33,8,736,0,false
U-99c474,A-249769,S-812d97,2024-10-21,feature_28,7,1386,0,false
U-201b26,A-249769,S-9d35cf,2024-12-26,feature_24,11,3322,0,false
U-f2f086,A-249769,S-c067fc,2024-08-17,feature_3,8,2648,1,false
U-05131c,A-249769,S-c83dfd,2024-08-30,feature_33,8,3744,0,false
U-66f174,A-249769,S-d07c53,2024-07-18,feature_2,14,364,0,false
U-ef0d59,A-249769,S-d07c53,2024-07-27,feature_30,11,1980,0,false
U-ff11b3,A-249769,S-d07c53,2024-08-25,feature_34,12,5244,0,false
U-762c02,A-249769,S-f3ff06,2024-12-08,feature_28,11,5379,0,false
U-9151db,A-249769,S-f3ff06,2024-12-28,feature_6,3,1494,0,false
U-1b8f25,A-249769,S-f3ff06,2024-08-31,feature_33,6,678,0,false
U-cacabf,A-271f46,S-35ff7e,2023-05-14,feature_27,11,5016,0,false
U-bf5071,A-271f46,S-35ff7e,2024-02-07,feature_7,9,144,0,false
U-375292,A-271f46,S-35ff7e,2024-04-27,feature_40,12,4452,4,false
U-18b96d,A-271f46,S-3da8ee,2024-12-09,feature_17,7,1134,0,false
U-6f7e81,A-271f46,S-3da8ee,2024-12-20,feature_11,16,3328,3,false
U-6d3d71,A-271f46,S-3da8ee,2023-10-03,feature_26,5,690,0,false
U-3c6306,A-271f46,S-3da8ee,2023-11-29,feature_15,7,3745,0,false
U-454d6e,A-271f46,S-3da8ee,2024-01-21,feature_9,8,984,0,false
U-98b868,A-271f46,S-3da8ee,2023-07-11,feature_19,12,6324,0,false
U-20f63c,A-271f46,S-3da8ee,2023-11-07,feature_37,14,5894,0,false
U-96bb4d,A-271f46,S-3e0c24,2023-12-14,feature_7,2,408,0,false
U-432a96,A-271f46,S-3e0c24,2023-10-09,feature_32,19,2394,0,false
U-b47bde,A-271f46,S-47e122,2024-06-22,feature_36,6,3174,1,false
U-650cda,A-271f46,S-47e122,2024-10-08,feature_18,10,950,0,false
U-bfb922,A-271f46,S-47e122,2024-11-09,feature_33,11,583,0,false
U-992a1b,A-271f46,S-47e122,2023-12-15,feature_39,9,2340,0,false
U-a1490a,A-271f46,S-47e122,2024-12-03,feature_27,9,4905,0,false
U-096b64,A-271f46,S-47e122,2024-06-11,feature_21,9,5004,0,false
U-146688,A-271f46,S-679c73,2023-10-26,feature_22,10,3910,0,false
U-eb5db2,A-271f46,S-679c73,2023-12-20,feature_13,11,1265,0,false
U-6977ca,A-271f46,S-679c73,2023-04-30,feature_11,5,2045,0,false
U-c679e9,A-271f46,S-679c73,2024-01-30,feature_22,10,5880,0,false
U-a38240,A-271f46,S-679c73,2024-04-28,feature_28,14,7686,2,false
U-34ef93,A-271f46,S-679c73,2024-11-11,feature_19,12,6276,0,false
U-559af2,A-271f46,S-81d174,2023-08-16,feature_15,6,822,0,true
U-0574ca,A-271f46,S-81d174,2023-10-09,feature_1,7,2044,0,false
U-4c3257,A-271f46,S-81d174,2024-02-11,feature_18,10,3380,1,false
U-3edabe,A-271f46,S-c3c85e,2024-04-06,feature_38,17,3417,0,false
U-ee61d8,A-271f46,S-c3c85e,2024-06-17,feature_27,9,1620,0,false
U-cf0a30,A-271f46,S-c3c85e,2024-08-13,feature_11,8,3000,0,false
U-8bdc62,A-271f46,S-c3c85e,2024-07-17,feature_27,8,3000,2,false
U-b69bbe,A-271f46,S-c3c85e,2023-06-08,feature_30,7,644,0,false
U-d77e15,A-271f46,S-fa781b,2023-10-29,feature_1,12,3228,0,false
U-b03665,A-271f46,S-fa781b,2024-06-10,feature_25,9,4194,1,false
U-9c7737,A-271f46,S-fa781b,2023-07-25,feature_34,10,4770,0,false
U-9074f6,A-2789e3,S-0c91c4,2024-12-31,feature_27,11,2915,0,true
U-54f5b4,A-2789e3,S-18f7e5,2024-12-07,feature_14,8,3600,0,false
U-288ab2,A-2789e3,S-1cff18,2024-10-15,feature_22,10,710,2,false
U-b022a4,A-2789e3,S-1cff18,2024-11-18,feature_22,9,774,4,false
U-f4c9d7,A-2789e3,S-4e762d,2024-10-31,feature_40,17,10013,0,false
U-1223dd,A-2789e3,S-57f1a7,2024-11-22,feature_4,13,819,0,false
U-f09d30,A-2789e3,S-57f1a7,2024-10-12,feature_28,18,486,0,false
U-00ac01,A-2789e3,S-57f1a7,2024-12-05,feature_10,14,7868,0,false
U-312b93,A-2789e3,S-ada98e,2024-10-06,feature_26,12,3144,0,false
U-0947d6,A-2789e3,S-bcbe03,2024-10-04,feature_1,7,945,0,false
U-82f997,A-2789e3,S-c04755,2024-10-06,feature_12,9,1224,0,false
U-bd27a5,A-2922b6,S-5d5a8d,2024-12-06,feature_23,9,2709,2,false
U-30e273,A-2922b6,S-8dfd77,2024-12-18,feature_2,13,7293,2,false
U-75f00d,A-296d7c,S-0e499f,2024-02-13,feature_38,15,7320,0,false
U-ddbc8e,A-296d7c,S-446c54,2024-02-19,feature_10,10,2690,4,false
U-bcdd31,A-296d7c,S-5ae105,2024-11-26,feature_1,8,1752,1,true
U-d072fe,A-296d7c,S-5ae105,2024-10-14,feature_31,8,224,0,false
U-0f1b81,A-296d7c,S-5ae105,2024-07-07,feature_33,14,7294,0,false
U-0752b9,A-296d7c,S-5ae105,2024-09-26,feature_3,15,4365,0,false
U-f59e07,A-296d7c,S-5ae105,2024-02-19,feature_4,12,5388,0,false
U-80386c,A-296d7c,S-71c55a,2024-06-23,feature_26,12,4968,0,false
U-16d9ae,A-296d7c,S-71c55a,2024-06-08,feature_38,20,4020,0,true
U-aa64a5,A-296d7c,S-71c55a,2024-02-08,feature_14,7,3836,0,false
U-812903,A-296d7c,S-71c55a,2024-09-06,feature_14,11,2057,0,false
U-9c5295,A-296d7c,S-c01d79,2024-04-08,feature_19,14,6090,3,false
U-dbfc4f,A-296d7c,S-c01d79,2024-05-19,feature_7,11,2442,0,true
U-39f2b2,A-296d7c,S-e77b1e,2024-05-07,feature_24,9,4464,2,false
U-93e0b4,A-296d7c,S-e77b1e,2024-10-20,feature_34,9,1251,0,false
U-99a27c,A-297a2d,S-39b850,2024-02-18,feature_23,9,4626,0,true
U-678482,A-297a2d,S-39b850,2024-10-27,feature_40,10,3050,0,true
U-265229,A-297a2d,S-39b850,2024-11-14,feature_23,11,1298,1,false
U-710516,A-297a2d,S-39b850,2023-08-20,feature_5,9,1890,0,false
U-8dfddf,A-297a2d,S-4daf2d,2024-09-25,feature_18,10,4760,3,false
U-90ad15,A-297a2d,S-4daf2d,2024-02-12,feature_4,11,4488,1,false
U-2c5576,A-297a2d,S-4daf2d,2023-10-26,feature_2,12,2148,0,false
U-1b11d1,A-297a2d,S-4daf2d,2023-12-27,feature_30,11,3300,4,false
U-60cf77,A-297a2d,S-90dd19,2023-11-27,feature_39,5,2555,2,true
U-67dd9b,A-297a2d,S-90dd19,2024-01-27,feature_6,10,3370,1,false
U-ace33a,A-297a2d,S-90dd19,2023-12-09,feature_17,8,3848,0,false
U-c4bddb,A-297a2d,S-dec1fb,2024-02-29,feature_22,14,3402,0,false
U-57a4af,A-297a2d,S-dec1fb,2023-11-22,feature_1,6,732,3,false
U-cc592b,A-297a2d,S-dec1fb,2024-06-11,feature_1,12,2532,0,false
U-cd28ab,A-297a2d,S-dec1fb,2024-01-28,feature_32,7,1764,0,false
U-9057ea,A-297a2d,S-f951ac,2024-05-18,feature_36,12,4740,0,true
U-0664b7,A-297a2d,S-f951ac,2023-09-19,feature_37,13,1092,1,false
U-103d96,A-2b9d3e,S-096065,2024-01-06,feature_25,12,6768,0,false
U-80776a,A-2b9d3e,S-096065,2023-11-03,feature_36,8,72,0,false
U-4bb067,A-2b9d3e,S-0c9600,2024-07-20,feature_39,13,5993,0,false
U-71a350,A-2b9d3e,S-0c9600,2024-04-08,feature_30,9,3861,0,false
U-29dae4,A-2b9d3e,S-140813,2024-02-26,feature_37,10,1100,1,false
U-c18a77,A-2b9d3e,S-140813,2024-03-18,feature_32,6,570,0,false
U-23abfd,A-2b9d3e,S-140813,2023-11-30,feature_34,6,3180,0,true
U-43d39f,A-2b9d3e,S-140813,2024-09-04,feature_28,21,8505,0,false
U-8fc4d5,A-2b9d3e,S-1e3a06,2024-10-29,feature_1,12,840,2,false
U-950784,A-2b9d3e,S-1e3a06,2024-04-27,feature_14,10,2170,0,false
U-74458b,A-2b9d3e,S-1e3a06,2023-09-16,feature_36,7,3864,0,false
U-131d77,A-2b9d3e,S-1e3a06,2024-10-20,feature_34,7,1372,0,false
U-020145,A-2b9d3e,S-21eeea,2023-12-27,feature_35,9,1620,2,false
U-789544,A-2b9d3e,S-21eeea,2024-03-07,feature_27,20,11560,0,false
U-8c10d5,A-2b9d3e,S-21eeea,2024-11-28,feature_30,8,1880,0,false
U-9abe20,A-2b9d3e,S-21eeea,2023-11-13,feature_24,13,286,0,false
U-d568d1,A-2b9d3e,S-4311fb,2024-07-22,feature_30,6,2112,0,true
U-a1f05c,A-2b9d3e,S-4311fb,2023-09-30,feature_12,12,5880,1,false
U-4f4913,A-2b9d3e,S-4311fb,2024-02-18,feature_6,9,4032,0,false
U-089040,A-2b9d3e,S-4311fb,2024-11-02,feature_7,11,3377,2,false
U-9330a3,A-2b9d3e,S-4311fb,2024-11-30,feature_18,12,1932,1,false
U-5b3d65,A-2b9d3e,S-6ac338,2024-06-30,feature_31,7,448,0,false
U-36201c,A-2b9d3e,S-6ac338,2024-03-10,feature_15,15,8745,0,false
U-f08c02,A-2b9d3e,S-6ac338,2024-04-19,feature_32,7,4165,1,false
U-6bf7c1,A-2b9d3e,S-6ac338,2023-11-11,feature_29,13,2665,0,false
U-1faf4a,A-2b9d3e,S-6ac338,2024-06-28,feature_10,8,2680,0,false
U-aed31b,A-2b9d3e,S-6ac338,2024-03-31,feature_25,14,5586,0,false
U-972cf0,A-2b9d3e,S-8d4b81,2024-12-17,feature_29,5,400,0,false
U-d427b1,A-2b9d3e,S-8d4b81,2023-12-12,feature_24,10,2380,1,true
U-6a7350,A-2b9d3e,S-8d4b81,2023-12-11,feature_11,14,2912,0,true
U-370639,A-2b9d3e,S-abd9be,2023-11-30,feature_29,9,5076,0,false
U-cb31b4,A-2bc93d,S-085f96,2024-07-26,feature_1,12,6768,1,false
U-d5b51e,A-2bc93d,S-085f96,2024-01-01,feature_25,11,4235,0,false
U-89cc6d,A-2bc93d,S-104053,2024-04-12,feature_7,1,9,0,false
U-74c442,A-2bc93d,S-104053,2024-11-19,feature_17,12,1164,0,false
U-2e7e4b,A-2bc93d,S-104053,2024-11-25,feature_13,11,5852,0,false
U-16cb9c,A-2bc93d,S-104053,2024-07-28,feature_31,11,3058,0,false
U-6742b8,A-2bc93d,S-104053,2024-10-18,feature_28,10,5860,0,false
U-8241ce,A-2bc93d,S-104053,2023-09-04,feature_35,5,110,0,false
U-435a71,A-2bc93d,S-223221,2023-12-06,feature_33,8,3424,0,false
U-3416e1,A-2bc93d,S-223221,2024-04-12,feature_12,6,1050,2,false
U-45260b,A-2bc93d,S-223221,2024-02-03,feature_16,12,3084,0,false
U-44bf65,A-2bc93d,S-223221,2024-11-04,feature_27,8,3504,0,false
U-b6b42a,A-2bc93d,S-223221,2024-11-08,feature_5,13,7540,0,false
U-03ef91,A-2bc93d,S-337c84,2024-11-03,feature_17,17,5644,0,false
U-9bd56b,A-2bc93d,S-337c84,2023-07-26,feature_11,14,938,1,false
U-80e613,A-2bc93d,S-36aedb,2024-04-21,feature_6,7,3871,0,false
U-55d51f,A-2bc93d,S-36aedb,2023-09-04,feature_15,9,4815,0,false
U-d3f87a,A-2bc93d,S-36aedb,2024-09-17,feature_22,12,4104,1,false
U-dbc86b,A-2bc93d,S-36aedb,2023-12-06,feature_15,16,6864,0,false
U-9f507f,A-2bc93d,S-36aedb,2023-12-08,feature_14,13,4576,4,false
U-2e7b14,A-2bc93d,S-36aedb,2024-01-29,feature_35,8,2712,0,false
U-fa4518,A-2bc93d,S-36aedb,2023-10-31,feature_33,14,4900,0,false
U-6a3ef8,A-2bc93d,S-39539d,2024-08-09,feature_17,8,3704,0,false
U-8225e7,A-2bc93d,S-39539d,2024-11-03,feature_18,10,5140,0,false
U-daa187,A-2bc93d,S-39539d,2024-08-21,feature_15,8,1136,0,false
U-66b519,A-2bc93d,S-39539d,2024-03-20,feature_21,9,594,0,false
U-18477b,A-2bc93d,S-39539d,2024-09-30,feature_33,11,352,0,false
U-32b4c7,A-2bc93d,S-39539d,2024-02-15,feature_10,8,904,0,false
U-4fbd0b,A-2bc93d,S-4d9bfd,2024-04-16,feature_37,7,3395,0,false
U-46d5c5,A-2bc93d,S-4d9bfd,2023-12-14,feature_24,4,792,0,false
U-038a34,A-2bc93d,S-4d9bfd,2024-02-06,feature_8,8,376,0,false
U-ec1b7e,A-2bc93d,S-6c6e91,2023-11-25,feature_29,18,4878,0,false
U-4676ac,A-2bc93d,S-6c6e91,2023-10-20,feature_29,13,6409,0,false
U-1b3c3e,A-2bc93d,S-720940,2024-07-03,feature_15,9,3537,0,false
U-f1dfaa,A-2bc93d,S-720940,2024-02-24,feature_33,16,1456,2,true
U-df5f7c,A-2bc93d,S-720940,2024-05-06,feature_25,14,4998,0,false
U-78447f,A-2bc93d,S-720940,2024-08-06,feature_26,10,3020,0,false
U-8293c0,A-2bc93d,S-720940,2024-07-27,feature_32,9,3069,0,false
U-1536bf,A-2bc93d,S-c2cc5c,2024-06-02,feature_33,10,1310,0,false
U-3c3c4e,A-2bc93d,S-c2cc5c,2024-05-31,feature_27,15,4050,0,false
U-0ce181,A-2bc93d,S-c2cc5c,2024-09-14,feature_8,8,3264,2,false
U-6eccec,A-2bc93d,S-c68e80,2024-05-08,feature_39,9,4743,2,false
U-7cd61d,A-2bc93d,S-c68e80,2023-07-27,feature_4,10,1320,0,false
U-bd0ced,A-2bc93d,S-c68e80,2024-03-02,feature_37,5,680,1,false
U-8b8c4b,A-2bc93d,S-c68e80,2024-02-11,feature_28,6,780,0,false
U-27ff2d,A-2bc93d,S-fa0094,2024-07-21,feature_17,8,984,0,true
U-2d5d5f,A-2bc93d,S-fa0094,2023-12-10,feature_12,13,1859,0,false
U-cdd6da,A-2bc93d,S-fa0094,2023-11-03,feature_33,10,5820,0,false
U-e7f40e,A-2bc93d,S-fa0094,2024-12-07,feature_28,8,4152,0,false
U-20f91d,A-2bc93d,S-fa0094,2024-01-16,feature_35,9,4554,1,true
U-3dd3cd,A-2bc93d,S-fa0094,2023-08-29,feature_31,11,2849,0,false
U-a8f844,A-2d1036,S-343743,2024-12-06,feature_20,13,897,0,false
U-768617,A-2d1036,S-343743,2024-10-02,feature_38,13,6136,2,false
U-3fe671,A-2d1036,S-44c2c1,2024-10-18,feature_15,9,4473,0,false
U-56b41b,A-2d1036,S-44c2c1,2024-08-24,feature_2,8,1984,0,false
U-a5036e,A-2d1036,S-5631a9,2024-12-10,feature_39,15,5310,0,false
U-54b398,A-2d1036,S-5aa4ba,2024-08-24,feature_39,8,368,3,true
U-192eb6,A-2d1036,S-5aa4ba,2024-11-15,feature_38,9,4185,4,false
U-69779d,A-2d1036,S-62a617,2024-07-17,feature_14,10,5510,0,false
U-10851f,A-2d1036,S-83b708,2024-07-25,feature_37,10,3760,0,false
U-31cf06,A-2d1036,S-83b708,2024-09-23,feature_5,8,4760,0,false
U-fe3f3e,A-2d1036,S-83b708,2024-11-13,feature_25,13,286,1,false
U-544956,A-2d1036,S-83b708,2024-07-22,feature_8,12,7056,0,true
U-2c6a0e,A-2d1036,S-875645,2024-10-18,feature_11,5,105,1,false
U-d4fc29,A-2d1036,S-875645,2024-07-24,feature_7,16,4800,2,false
U-ba5183,A-2d1036,S-b51d34,2024-10-21,feature_4,9,2952,0,false
U-aac105,A-2d1036,S-b51d34,2024-12-30,feature_29,6,2562,0,false
U-66ca44,A-2d1036,S-b9fe85,2024-12-22,feature_8,10,5310,1,false
U-13a8ac,A-2d1036,S-b9fe85,2024-07-20,feature_39,11,880,0,false
U-6b948c,A-2d4502,S-1218fd,2024-09-17,feature_35,5,1255,0,false
U-02479c,A-2d4502,S-1218fd,2024-08-07,feature_25,12,2952,0,false
U-9a5f19,A-2d4502,S-1218fd,2024-06-14,feature_9,7,2163,0,false
U-1f7f04,A-2d4502,S-2664e1,2024-08-19,feature_25,10,2230,0,false
U-6422e1,A-2d4502,S-2664e1,2024-10-31,feature_4,12,2568,1,false
U-c60f3b,A-2d4502,S-595693,2024-06-15,feature_18,6,1482,2,false
U-6fd733,A-2d4502,S-65e749,2024-09-19,feature_36,7,3339,0,false
U-483b85,A-2d4502,S-6e0386,2024-07-30,feature_5,8,2416,0,true
U-b06fca,A-2d4502,S-71cb15,2024-08-06,feature_10,7,1638,0,false
U-f93af9,A-2d4502,S-8bc290,2024-12-07,feature_37,7,602,1,false
U-f3d403,A-2d4502,S-8bc290,2024-08-19,feature_19,10,3960,0,false
U-75ffad,A-2e3bad,S-02984e,2024-09-28,feature_29,5,2595,0,false
U-bb3bea,A-2e3bad,S-02984e,2024-11-08,feature_38,10,4690,0,false
U-136f51,A-2e3bad,S-1f4db5,2024-10-26,feature_25,11,550,0,false
U-b777e2,A-2e3bad,S-1f4db5,2023-09-03,feature_28,12,6708,0,true
U-9879f6,A-2e3bad,S-3bd427,2024-11-12,feature_33,7,2212,0,false
U-84647d,A-2e3bad,S-3bd427,2024-01-15,feature_14,7,3619,0,false
U-db36b3,A-2e3bad,S-3bd427,2023-09-25,feature_23,13,1716,0,false
U-adc450,A-2e3bad,S-3bd427,2023-11-19,feature_39,2,730,0,false
U-1724e7,A-2e3bad,S-42bbe0,2024-04-28,feature_35,16,6064,2,false
U-eb66b0,A-2e3bad,S-5fea89,2024-02-05,feature_20,9,2727,4,false
U-52885e,A-2e3bad,S-5fea89,2024-07-31,feature_13,16,2704,1,false
U-2540fb,A-2e3bad,S-5fea89,2024-04-18,feature_2,9,2268,1,false
U-f62917,A-2e3bad,S-8eab5b,2024-03-22,feature_1,9,3195,1,false
U-0b75f0,A-2e3bad,S-8eab5b,2024-02-17,feature_16,14,1204,1,false
U-839e91,A-2e3bad,S-9d36ff,2024-08-18,feature_2,6,2394,0,false
U-4f48c1,A-2e3bad,S-9d36ff,2024-10-02,feature_34,4,400,2,false
U-e82d6a,A-2e3bad,S-9d36ff,2023-08-23,feature_10,14,1414,2,false
U-bc82e6,A-2e3bad,S-bfd04c,2023-10-26,feature_22,11,2046,0,false
U-7a7982,A-2e3bad,S-cf72c8,2024-08-12,feature_40,8,1800,0,false
U-7ba21d,A-2e3bad,S-cf72c8,2023-11-16,feature_22,12,2640,0,false
U-829e74,A-2e3bad,S-cf72c8,2024-01-15,feature_16,11,3850,3,false
U-808a9d,A-2e3bad,S-cf72c8,2023-12-19,feature_40,6,1374,0,false
U-d66cdf,A-2e3bad,S-e4b79e,2023-09-01,feature_14,8,1016,1,false
U-803666,A-2e3bad,S-e4b79e,2024-06-30,feature_16,8,1616,2,true
U-588503,A-2e3bad,S-e4b79e,2023-11-14,feature_12,5,2895,0,true
U-f05c26,A-2e4581,S-3d7bed,2024-12-10,feature_14,13,3406,0,false
U-458b35,A-2e4581,S-7ce677,2024-11-29,feature_27,9,2727,4,false
U-caacd4,A-2e4581,S-c4cef7,2024-11-12,feature_26,11,4686,2,false
U-c733c7,A-2e4581,S-c4cef7,2024-11-05,feature_2,7,2044,0,false
U-bc301d,A-2e4581,S-e79dbc,2024-11-27,feature_29,11,1100,0,false
U-ded235,A-2e4581,S-faa8ec,2024-10-29,feature_11,5,480,0,false
U-b81971,A-2ebb4b,S-3c87b4,2023-10-15,feature_31,11,1353,4,false
U-6107d0,A-2ebb4b,S-3c87b4,2024-02-27,feature_22,5,775,0,true
U-272987,A-2ebb4b,S-3c87b4,2023-11-03,feature_16,10,5830,0,false
U-107210,A-2ebb4b,S-3c87b4,2023-07-05,feature_31,11,495,1,false
U-011dc6,A-2ebb4b,S-3c87b4,2024-12-15,feature_7,16,8224,0,false
U-13c226,A-2ebb4b,S-3c87b4,2024-10-07,feature_1,13,234,1,false
U-f055f8,A-2ebb4b,S-a68f4f,2024-01-12,feature_9,14,6524,0,true
U-cc350f,A-2ebb4b,S-a68f4f,2024-10-12,feature_12,9,3924,0,true
U-a28afb,A-2ebb4b,S-a7a7c7,2024-05-09,feature_11,14,7728,2,false
U-1cc29c,A-2ebb4b,S-a7a7c7,2024-05-16,feature_39,4,2080,0,false
U-f85385,A-2ebb4b,S-a7a7c7,2024-10-02,feature_33,7,2695,2,false
U-065817,A-2ebb4b,S-ae1278,2024-01-17,feature_11,11,6050,1,false
U-5f14cf,A-2ebb4b,S-ae1278,2024-10-21,feature_20,9,4419,0,false
U-9425f2,A-2ebb4b,S-ae1278,2024-03-29,feature_25,11,1298,0,false
U-de6a6c,A-2ebb4b,S-ae1278,2023-09-19,feature_5,7,469,0,false
U-cc7c2f,A-2ebb4b,S-b9fc6c,2024-03-19,feature_19,9,855,1,false
U-f66281,A-2ebb4b,S-b9fc6c,2023-09-24,feature_35,8,72,3,false
U-e708d9,A-2ebb4b,S-b9fc6c,2024-01-22,feature_22,6,2964,0,true
U-2b7230,A-2ebb4b,S-b9fc6c,2024-05-17,feature_13,13,3029,2,false
U-3be380,A-2ebb4b,S-cb5020,2023-11-25,feature_33,14,3864,2,false
U-7c4891,A-2ebb4b,S-cb5020,2024-07-01,feature_19,11,1496,0,false
U-0ab1fb,A-2ebb4b,S-e56037,2023-08-22,feature_36,8,2920,0,false
U-2ea1b7,A-2ebb4b,S-e56037,2023-08-12,feature_36,10,3980,0,false
U-4f94c5,A-2ebb4b,S-e56037,2024-10-30,feature_12,9,2421,3,false
U-c2911a,A-2ebb4b,S-e56037,2024-03-05,feature_19,8,3032,0,false
U-59a39b,A-2ebb4b,S-e56037,2023-10-04,feature_19,12,5100,2,false
U-6c932b,A-2ebb4b,S-eaa2c2,2024-08-21,feature_12,8,424,0,false
U-309e16,A-2ebb4b,S-eaa2c2,2024-04-02,feature_38,13,2782,2,false
U-079560,A-2ebb4b,S-eaa2c2,2024-06-30,feature_18,8,688,1,false
U-81d9f4,A-2ebb4b,S-eaa2c2,2024-12-08,feature_20,12,3744,0,false
U-702edc,A-2ebb4b,S-eaa2c2,2023-09-10,feature_17,10,5420,0,false
U-c7da4e,A-2ebb4b,S-f6cd70,2023-10-26,feature_27,8,960,0,false
U-e39228,A-2ebb4b,S-f6cd70,2023-11-02,feature_4,11,2948,2,false
U-2f4fbc,A-2ebb4b,S-f6cd70,2024-05-09,feature_1,10,5540,0,true
U-e21963,A-2ebb4b,S-f6cd70,2023-12-10,feature_38,13,3484,1,false
U-49b64a,A-2ebb4b,S-f6cd70,2024-07-20,feature_5,10,5790,0,false
U-4e58d6,A-2ebb4b,S-f6cd70,2024-03-12,feature_32,6,2166,2,false
U-251c24,A-2ebb4b,S-feaca1,2024-08-18,feature_2,12,2184,0,false
U-7583cb,A-2ebb4b,S-feaca1,2024-02-17,feature_38,9,3789,0,false
U-2e578e,A-2ebb4b,S-feaca1,2024-01-05,feature_25,9,3771,0,false
U-2325c6,A-2edab2,S-32b223,2024-12-22,feature_10,12,2796,0,false
U-5cb0f1,A-2edab2,S-32b223,2024-04-17,feature_28,14,7896,1,false
U-7bc9ac,A-2edab2,S-32b223,2024-04-30,feature_15,17,8568,1,false
U-25a3e7,A-2edab2,S-7fbc53,2024-02-29,feature_6,13,5551,0,false
U-0889db,A-2edab2,S-7fbc53,2024-08-19,feature_35,9,4041,0,false
U-c84f2f,A-2edab2,S-7fbc53,2024-05-27,feature_5,10,2260,0,false
U-ea76bb,A-2edab2,S-80af85,2024-01-17,feature_11,9,2295,0,false
U-9961e0,A-2edab2,S-80af85,2024-03-01,feature_29,6,2388,0,false
U-9d4b96,A-2edab2,S-80af85,2024-05-11,feature_34,7,2079,4,false
U-45b797,A-2edab2,S-80af85,2023-11-25,feature_6,7,2387,1,false
U-86c7d2,A-2edab2,S-80af85,2024-10-15,feature_29,8,2384,0,false
U-112b05,A-2edab2,S-c7e38a,2024-04-22,feature_21,10,4620,3,false
U-7a9617,A-2edab2,S-d396d1,2024-08-18,feature_1,13,2652,0,false
U-048001,A-2edab2,S-e6513c,2024-08-12,feature_14,9,729,0,false
U-32e266,A-2edab2,S-e6513c,2024-11-16,feature_24,11,352,0,false
U-0b4209,A-2edab2,S-e6513c,2024-10-24,feature_12,9,954,0,false
U-b15867,A-2edab2,S-e6513c,2024-05-17,feature_28,15,7380,2,false
U-aab06a,A-2edab2,S-e6513c,2024-08-16,feature_25,8,3048,0,false
U-d5392e,A-2edab2,S-e8d48e,2024-05-31,feature_33,12,2748,3,true
U-1fd4d0,A-2edab2,S-e8d48e,2024-08-02,feature_17,8,1896,0,false
U-afc11d,A-2edab2,S-e8d48e,2024-11-29,feature_16,7,2275,0,false
U-8026da,A-2edab2,S-eb15a1,2024-12-10,feature_27,13,4394,0,false
U-235838,A-2edab2,S-f73a84,2024-02-25,feature_20,14,1960,0,false
U-a8b37d,A-2edab2,S-f73a84,2024-02-22,feature_33,4,520,0,false
