reporting_month,account_id,account_status,plan_tier,mrr_amount,usage_flag
2024-11-01,A-544d0a,active,Basic,294,true
2024-12-01,A-544d0a,active,Enterprise,398,true
2023-11-01,A-54d94a,trial,Enterprise,0,false
2023-12-01,A-54d94a,active,Pro,1323,true
2024-01-01,A-54d94a,active,Pro,2548,true
2024-02-01,A-54d94a,active,Pro,1323,true
2024-03-01,A-54d94a,active,Pro,1323,true
2024-04-01,A-54d94a,active,Pro,1323,true
2024-05-01,A-54d94a,active,Pro,1323,true
2024-06-01,A-54d94a,active,Pro,1323,true
2024-07-01,A-54d94a,active,Basic,513,true
2024-08-01,A-54d94a,active,Pro,1323,true
2024-09-01,A-54d94a,active,Pro,1323,true
2024-10-01,A-54d94a,active,Pro,1323,true
2024-11-01,A-54d94a,active,Pro,1323,true
2024-12-01,A-54d94a,active,Basic,513,true
2023-08-01,A-54ecc2,active,Pro,196,true
2023-09-01,A-54ecc2,active,Enterprise,2189,true
2023-10-01,A-54ecc2,active,Enterprise,2189,true
2023-11-01,A-54ecc2,active,Basic,76,true
2023-12-01,A-54ecc2,active,Basic,76,true
2024-01-01,A-54ecc2,active,Basic,76,true
2024-02-01,A-54ecc2,active,Basic,76,true
2024-03-01,A-54ecc2,active,Basic,76,true
2024-04-01,A-54ecc2,active,Enterprise,5970,true
2024-05-01,A-54ecc2,active,Enterprise,5970,false
2024-06-01,A-54ecc2,active,Enterprise,5970,true
2024-07-01,A-54ecc2,active,Enterprise,5970,true
2024-08-01,A-54ecc2,active,Basic,76,true
2024-09-01,A-54ecc2,active,Basic,114,true
2024-10-01,A-54ecc2,active,Enterprise,5572,false
2024-11-01,A-54ecc2,active,Enterprise,5572,true
2024-12-01,A-54ecc2,active,Enterprise,5572,true
2023-06-01,A-558c72,active,Pro,784,false
2023-07-01,A-558c72,active,Pro,784,true
2023-08-01,A-558c72,active,Pro,784,true
2023-09-01,A-558c72,active,Pro,784,true
2023-10-01,A-558c72,active,Pro,784,false
2023-11-01,A-558c72,active,Pro,784,false
2023-12-01,A-558c72,active,Pro,588,true
2024-01-01,A-558c72,active,Enterprise,2388,true
2024-02-01,A-558c72,active,Enterprise,2388,false
2024-03-01,A-558c72,active,Enterprise,2985,true
2024-04-01,A-558c72,active,Enterprise,2985,false
2024-05-01,A-558c72,active,Enterprise,2985,true
2024-06-01,A-558c72,active,Basic,1463,false
2024-07-01,A-558c72,active,Basic,1463,true
2024-08-01,A-558c72,active,Basic,1463,true
2024-09-01,A-558c72,active,Basic,1463,false
2024-10-01,A-558c72,active,Pro,735,true
2024-11-01,A-558c72,active,Pro,735,true
2024-12-01,A-558c72,active,Pro,735,true
2024-01-01,A-55f257,active,Enterprise,4577,true
2024-02-01,A-55f257,active,Pro,637,true
2024-03-01,A-55f257,active,Pro,441,true
2024-04-01,A-55f257,active,Pro,441,false
2024-05-01,A-55f257,active,Pro,441,true
2024-06-01,A-55f257,active,Pro,1176,true
2024-07-01,A-55f257,active,Basic,1176,true
2024-08-01,A-55f257,active,Enterprise,4179,true
2024-09-01,A-55f257,active,Enterprise,4179,true
2024-10-01,A-55f257,active,Enterprise,4179,true
2024-11-01,A-55f257,active,Enterprise,4179,true
2024-12-01,A-55f257,active,Enterprise,4179,true
2024-05-01,A-560d27,active,Enterprise,14129,false
2024-06-01,A-560d27,active,Pro,1127,true
2024-07-01,A-560d27,active,Enterprise,4577,true
2024-08-01,A-560d27,active,Enterprise,4577,true
2024-09-01,A-560d27,active,Enterprise,4577,true
2024-10-01,A-560d27,active,Enterprise,4577,true
2024-11-01,A-560d27,active,Enterprise,437,false
2024-12-01,A-560d27,trial,Basic,0,false
2024-05-01,A-56962b,trial,Pro,0,false
2024-06-01,A-56962b,trial,Pro,0,true
2024-07-01,A-56962b,trial,Pro,0,true
2024-08-01,A-56962b,active,Basic,3097,true
2024-09-01,A-56962b,active,Pro,7987,true
2024-10-01,A-56962b,active,Pro,7987,true
2024-11-01,A-56962b,active,Pro,7987,true
2024-12-01,A-56962b,active,Enterprise,32437,false
2024-12-01,A-5790f4,active,Enterprise,1592,false
2024-06-01,A-58b9ff,active,Pro,294,true
2024-07-01,A-58b9ff,active,Enterprise,398,true
2024-08-01,A-58b9ff,active,Pro,98,true
2024-09-01,A-58b9ff,active,Pro,3087,true
2024-10-01,A-58b9ff,active,Basic,228,true
2024-11-01,A-58b9ff,active,Pro,1617,true
2024-12-01,A-58b9ff,active,Pro,1617,true
2024-09-01,A-592832,active,Basic,665,true
2024-10-01,A-592832,active,Basic,665,true
2024-11-01,A-592832,active,Pro,1764,true
2024-12-01,A-592832,active,Pro,882,true
2024-01-01,A-59f724,active,Enterprise,4378,true
2024-02-01,A-59f724,active,Enterprise,4378,true
2024-03-01,A-59f724,active,Basic,4378,true
2024-04-01,A-59f724,active,Basic,4378,true
2024-05-01,A-59f724,active,Pro,294,true
2024-06-01,A-59f724,active,Basic,684,true
2024-07-01,A-59f724,active,Enterprise,597,true
2024-08-01,A-59f724,active,Basic,597,true
2024-09-01,A-59f724,active,Basic,597,true
2024-10-01,A-59f724,active,Basic,597,true
2024-11-01,A-59f724,active,Basic,597,true
2024-12-01,A-59f724,active,Basic,342,true
2023-08-01,A-5a184f,trial,Pro,0,false
2023-09-01,A-5a184f,active,Basic,1406,false
2023-10-01,A-5a184f,active,Basic,1406,false
2023-11-01,A-5a184f,active,Pro,2009,true
2023-12-01,A-5a184f,active,Enterprise,4378,false
2024-01-01,A-5a184f,active,Basic,114,true
2024-02-01,A-5a184f,active,Basic,114,true
2024-03-01,A-5a184f,active,Basic,114,true
2024-04-01,A-5a184f,active,Enterprise,2786,true
2024-05-01,A-5a184f,active,Enterprise,2786,true
2024-06-01,A-5a184f,active,Enterprise,2786,true
2024-07-01,A-5a184f,active,Enterprise,2786,true
2024-08-01,A-5a184f,active,Enterprise,2786,true
2024-09-01,A-5a184f,active,Enterprise,2786,false
2024-10-01,A-5a184f,active,Basic,19,true
2024-11-01,A-5a184f,active,Basic,684,true
2024-12-01,A-5a184f,churned,Basic,684,true
2024-01-01,A-5a215a,active,Basic,1653,false
2024-02-01,A-5a215a,active,Pro,4263,true
2024-03-01,A-5a215a,active,Enterprise,17313,true
2024-04-01,A-5a215a,active,Enterprise,17313,true
2024-05-01,A-5a215a,active,Enterprise,17313,true
2024-06-01,A-5a215a,active,Pro,17313,true
2024-07-01,A-5a215a,active,Pro,4263,true
2024-08-01,A-5a215a,active,Pro,4263,true
2024-09-01,A-5a215a,active,Enterprise,17313,true
2024-10-01,A-5a215a,active,Pro,4263,true
2024-11-01,A-5a215a,active,Basic,1653,true
2024-12-01,A-5a215a,active,Pro,4263,true
2023-09-01,A-5a3eb9,active,Pro,882,false
2023-10-01,A-5a3eb9,active,Pro,882,true
2023-11-01,A-5a3eb9,active,Pro,882,true
2023-12-01,A-5a3eb9,active,Basic,551,true
2024-01-01,A-5a3eb9,active,Basic,551,true
2024-02-01,A-5a3eb9,active,Basic,551,true
2024-03-01,A-5a3eb9,active,Basic,342,true
2024-04-01,A-5a3eb9,active,Pro,882,true
2024-05-01,A-5a3eb9,active,Enterprise,3582,true
2024-06-01,A-5a3eb9,active,Basic,760,true
2024-07-01,A-5a3eb9,active,Basic,760,true
2024-08-01,A-5a3eb9,active,Basic,836,true
2024-09-01,A-5a3eb9,active,Basic,836,true
2024-10-01,A-5a3eb9,active,Basic,399,true
2024-11-01,A-5a3eb9,active,Enterprise,3582,true
2024-12-01,A-5a3eb9,churned,Pro,882,true
2024-06-01,A-5a92e7,active,Pro,171,true
2024-07-01,A-5a92e7,active,Basic,133,true
2024-08-01,A-5a92e7,active,Pro,980,true
2024-09-01,A-5a92e7,active,Pro,1372,true
2024-10-01,A-5a92e7,active,Pro,1715,true
2024-11-01,A-5a92e7,active,Pro,441,true
2024-12-01,A-5a92e7,active,Pro,114,true
2024-09-01,A-5b051a,active,Basic,418,false
2024-10-01,A-5b051a,active,Basic,418,false
2024-11-01,A-5b051a,active,Basic,418,true
2024-12-01,A-5b051a,active,Pro,1078,true
2023-09-01,A-5b1bcd,active,Basic,1387,true
2023-10-01,A-5b1bcd,active,Enterprise,14527,true
2023-11-01,A-5b1bcd,active,Enterprise,14527,true
2023-12-01,A-5b1bcd,active,Enterprise,14527,true
2024-01-01,A-5b1bcd,active,Enterprise,14527,true
2024-02-01,A-5b1bcd,active,Enterprise,14527,true
2024-03-01,A-5b1bcd,active,Enterprise,14527,true
2024-04-01,A-5b1bcd,active,Pro,14527,true
2024-05-01,A-5b1bcd,active,Pro,14527,true
2024-06-01,A-5b1bcd,active,Pro,3577,true
2024-07-01,A-5b1bcd,active,Pro,3577,true
2024-08-01,A-5b1bcd,active,Pro,3577,true
2024-09-01,A-5b1bcd,active,Enterprise,14527,true
2024-10-01,A-5b1bcd,active,Enterprise,14527,true
2024-11-01,A-5b1bcd,active,Enterprise,14527,true
2024-12-01,A-5b1bcd,active,Pro,3577,true
2024-07-01,A-5b4ebb,active,Basic,551,true
2024-08-01,A-5b4ebb,active,Basic,988,true
2024-09-01,A-5b4ebb,active,Basic,399,true
2024-10-01,A-5b4ebb,active,Basic,399,true
2024-11-01,A-5b4ebb,active,Enterprise,12537,true
2024-12-01,A-5b4ebb,active,Pro,1470,true
2024-07-01,A-5c046d,active,Pro,4557,false
2024-08-01,A-5c046d,active,Basic,1767,true
2024-09-01,A-5c046d,active,Enterprise,18507,true
2024-10-01,A-5c046d,active,Enterprise,18507,false
2024-11-01,A-5c046d,active,Enterprise,18507,true
2024-12-01,A-5c046d,active,Enterprise,18507,true
2024-11-01,A-5c9849,active,Enterprise,12338,true
2024-12-01,A-5c9849,active,Pro,931,true
2024-06-01,A-5ed98d,active,Enterprise,4776,false
2024-07-01,A-5ed98d,active,Enterprise,4776,true
2024-08-01,A-5ed98d,active,Pro,1176,false
2024-09-01,A-5ed98d,active,Pro,1176,false
2024-10-01,A-5ed98d,active,Pro,1176,true
2024-11-01,A-5ed98d,active,Pro,1372,true
2024-12-01,A-5ed98d,active,Basic,1026,true
2024-11-01,A-5f2961,active,Enterprise,1393,false
2024-12-01,A-5f2961,active,Basic,304,false
2024-08-01,A-5f7781,trial,Pro,0,true
2024-09-01,A-5f7781,active,Basic,418,true
2024-10-01,A-5f7781,active,Enterprise,4378,false
2024-11-01,A-5f7781,active,Enterprise,4378,true
2024-12-01,A-5f7781,active,Pro,1078,true
2024-12-01,A-5fe118,active,Basic,7761,true
2024-01-01,A-600734,active,Pro,1421,true
2024-02-01,A-600734,active,Basic,551,true
2024-03-01,A-600734,active,Enterprise,5771,true
2024-04-01,A-600734,active,Basic,551,true
2024-05-01,A-600734,active,Basic,551,true
2024-06-01,A-600734,active,Pro,1911,true
2024-07-01,A-600734,active,Pro,1911,true
2024-08-01,A-600734,active,Basic,798,true
2024-09-01,A-600734,active,Basic,551,true
2024-10-01,A-600734,active,Pro,1421,true
2024-11-01,A-600734,active,Pro,1764,true
2024-12-01,A-600734,active,Pro,1764,true
2024-09-01,A-625d0b,trial,Basic,0,false
2024-10-01,A-625d0b,active,Pro,2058,true
2024-11-01,A-625d0b,active,Pro,441,true
2024-12-01,A-625d0b,active,Enterprise,1791,true
2023-11-01,A-659280,active,Pro,637,false
2023-12-01,A-659280,active,Enterprise,6169,true
2024-01-01,A-659280,active,Enterprise,6169,true
2024-02-01,A-659280,active,Basic,380,false
2024-03-01,A-659280,active,Basic,380,true
2024-04-01,A-659280,active,Enterprise,3781,true
2024-05-01,A-659280,active,Basic,247,true
2024-06-01,A-659280,active,Enterprise,4776,true
2024-07-01,A-659280,active,Basic,247,true
2024-08-01,A-659280,active,Basic,247,true
2024-09-01,A-659280,active,Basic,247,true
2024-10-01,A-659280,active,Basic,247,true
2024-11-01,A-659280,active,Enterprise,323,true
2024-12-01,A-659280,trial,Basic,0,true
2024-03-01,A-65a46c,active,Basic,855,true
2024-04-01,A-65a46c,active,Enterprise,1791,true
2024-05-01,A-65a46c,active,Pro,1813,true
2024-06-01,A-65a46c,active,Pro,1813,true
2024-07-01,A-65a46c,active,Pro,1813,true
2024-08-01,A-65a46c,active,Pro,637,false
2024-09-01,A-65a46c,active,Pro,637,true
2024-10-01,A-65a46c,active,Enterprise,637,true
2024-11-01,A-65a46c,active,Enterprise,637,true
2024-12-01,A-65a46c,active,Pro,1715,true
2024-02-01,A-65aeb5,active,Basic,171,true
2024-03-01,A-65aeb5,active,Enterprise,12537,true
2024-04-01,A-65aeb5,active,Enterprise,12537,true
2024-05-01,A-65aeb5,active,Enterprise,441,true
2024-06-01,A-65aeb5,active,Enterprise,441,true
2024-07-01,A-65aeb5,active,Enterprise,441,true
2024-08-01,A-65aeb5,active,Basic,532,true
2024-09-01,A-65aeb5,active,Pro,441,true
2024-10-01,A-65aeb5,active,Basic,171,true
2024-11-01,A-65aeb5,active,Basic,171,true
2024-12-01,A-65aeb5,churned,Basic,171,true
2024-02-01,A-65c341,active,Enterprise,6169,true
2024-03-01,A-65c341,active,Enterprise,16716,true
2024-04-01,A-65c341,active,Enterprise,16716,true
2024-05-01,A-65c341,active,Enterprise,16716,true
2024-06-01,A-65c341,active,Enterprise,16716,true
2024-07-01,A-65c341,active,Enterprise,16716,true
2024-08-01,A-65c341,active,Enterprise,16716,true
2024-09-01,A-65c341,active,Pro,539,true
2024-10-01,A-65c341,active,Enterprise,2189,false
2024-11-01,A-65c341,churned,Pro,1911,false
2024-12-01,A-65c341,churned,Pro,1911,false
2024-10-01,A-66224b,active,Enterprise,18308,false
2024-11-01,A-66224b,active,Pro,18308,true
2024-12-01,A-66224b,trial,Enterprise,0,true
2024-11-01,A-671f31,active,Pro,2891,false
2024-12-01,A-671f31,active,Enterprise,11741,true
2023-08-01,A-67be94,active,Basic,494,false
2023-09-01,A-67be94,active,Enterprise,7363,false
2023-10-01,A-67be94,active,Enterprise,7363,true
2023-11-01,A-67be94,active,Basic,779,true
2023-12-01,A-67be94,active,Basic,779,false
2024-01-01,A-67be94,active,Basic,1178,true
2024-02-01,A-67be94,active,Basic,1178,true
2024-03-01,A-67be94,active,Basic,1178,true
2024-04-01,A-67be94,active,Basic,494,false
2024-05-01,A-67be94,active,Basic,494,true
2024-06-01,A-67be94,active,Enterprise,10348,true
2024-07-01,A-67be94,active,Enterprise,10348,true
2024-08-01,A-67be94,active,Enterprise,10348,true
2024-09-01,A-67be94,active,Enterprise,10348,true
2024-10-01,A-67be94,active,Enterprise,10348,true
2024-11-01,A-67be94,active,Enterprise,10348,true
2024-12-01,A-67be94,active,Pro,1274,true
2024-04-01,A-684255,active,Basic,608,true
2024-05-01,A-684255,active,Pro,1127,true
2024-06-01,A-684255,active,Pro,980,true
2024-07-01,A-684255,active,Pro,539,true
2024-08-01,A-684255,active,Enterprise,2786,true
2024-09-01,A-684255,active,Enterprise,1791,true
2024-10-01,A-684255,active,Basic,532,true
2024-11-01,A-684255,active,Basic,532,true
2024-12-01,A-684255,churned,Basic,0,true
2024-12-01,A-6843f2,active,Pro,1029,false
2023-07-01,A-68f37c,active,Enterprise,24079,false
2023-08-01,A-68f37c,active,Pro,796,true
2023-09-01,A-68f37c,active,Pro,796,true
2023-10-01,A-68f37c,active,Pro,796,true
2023-11-01,A-68f37c,trial,Basic,0,true
2023-12-01,A-68f37c,active,Pro,539,true
2024-01-01,A-68f37c,active,Pro,539,true
2024-02-01,A-68f37c,active,Basic,247,true
2024-03-01,A-68f37c,active,Basic,1273,true
2024-04-01,A-68f37c,active,Basic,1786,true
2024-05-01,A-68f37c,active,Basic,1786,true
2024-06-01,A-68f37c,active,Basic,1786,true
2024-07-01,A-68f37c,active,Basic,1786,true
2024-08-01,A-68f37c,active,Pro,735,true
2024-09-01,A-68f37c,active,Pro,735,true
2024-10-01,A-68f37c,active,Enterprise,796,true
2024-11-01,A-68f37c,active,Enterprise,796,true
2024-12-01,A-68f37c,active,Enterprise,796,true
2024-03-01,A-692f18,active,Enterprise,5771,false
2024-04-01,A-692f18,active,Pro,931,true
2024-05-01,A-692f18,active,Pro,294,true
2024-06-01,A-692f18,active,Pro,245,true
2024-07-01,A-692f18,active,Enterprise,1393,true
2024-08-01,A-692f18,active,Enterprise,3383,true
2024-09-01,A-692f18,trial,Pro,0,true
2024-10-01,A-692f18,active,Basic,190,true
2024-11-01,A-692f18,active,Basic,190,true
2024-12-01,A-692f18,churned,Enterprise,5572,true
2024-12-01,A-6965e1,active,Basic,247,true
2023-12-01,A-69b156,active,Enterprise,1393,false
2024-01-01,A-69b156,active,Enterprise,5572,true
2024-02-01,A-69b156,active,Enterprise,5572,false
2024-03-01,A-69b156,active,Enterprise,5572,true
2024-04-01,A-69b156,active,Pro,343,true
2024-05-01,A-69b156,active,Pro,343,true
2024-06-01,A-69b156,active,Enterprise,2587,true
2024-07-01,A-69b156,active,Enterprise,2587,true
2024-08-01,A-69b156,active,Enterprise,2587,true
2024-09-01,A-69b156,active,Enterprise,2587,false
2024-10-01,A-69b156,active,Basic,266,false
2024-11-01,A-69b156,active,Pro,266,false
2024-12-01,A-69b156,churned,Basic,152,true
2023-07-01,A-69fad4,active,Basic,285,true
2023-08-01,A-69fad4,active,Basic,285,true
2023-09-01,A-69fad4,active,Basic,665,true
2023-10-01,A-69fad4,active,Basic,665,true
2023-11-01,A-69fad4,active,Basic,665,true
2023-12-01,A-69fad4,active,Enterprise,1990,true
2024-01-01,A-69fad4,active,Enterprise,1990,true
2024-02-01,A-69fad4,active,Basic,209,true
2024-03-01,A-69fad4,active,Pro,209,true
2024-04-01,A-69fad4,active,Pro,209,false
2024-05-01,A-69fad4,active,Pro,209,false
2024-06-01,A-69fad4,active,Pro,209,true
2024-07-01,A-69fad4,active,Pro,209,true
2024-08-01,A-69fad4,active,Pro,209,true
2024-09-01,A-69fad4,active,Pro,209,false
2024-10-01,A-69fad4,active,Pro,209,true
2024-11-01,A-69fad4,active,Pro,209,true
2024-12-01,A-69fad4,active,Pro,209,true
2023-05-01,A-6a4e2d,trial,Pro,0,false
2023-06-01,A-6a4e2d,trial,Pro,0,true
2023-07-01,A-6a4e2d,active,Enterprise,1791,true
2023-08-01,A-6a4e2d,active,Enterprise,4378,true
2023-09-01,A-6a4e2d,active,Enterprise,4378,true
2023-10-01,A-6a4e2d,active,Enterprise,4378,true
2023-11-01,A-6a4e2d,active,Basic,266,false
2023-12-01,A-6a4e2d,active,Pro,784,true
2024-01-01,A-6a4e2d,active,Basic,171,true
2024-02-01,A-6a4e2d,active,Basic,171,true
2024-03-01,A-6a4e2d,active,Basic,418,true
2024-04-01,A-6a4e2d,active,Basic,380,true
2024-05-01,A-6a4e2d,active,Basic,380,true
2024-06-01,A-6a4e2d,active,Basic,380,true
2024-07-01,A-6a4e2d,active,Basic,380,true
2024-08-01,A-6a4e2d,active,Basic,380,true
2024-09-01,A-6a4e2d,active,Basic,494,true
2024-10-01,A-6a4e2d,active,Pro,686,true
2024-11-01,A-6a4e2d,churned,Pro,686,false
2024-12-01,A-6a4e2d,churned,Pro,686,false
2024-11-01,A-6a7c9d,active,Enterprise,5174,false
2024-12-01,A-6a7c9d,active,Pro,1274,true
2023-04-01,A-6c093d,active,Basic,285,false
2023-05-01,A-6c093d,active,Basic,285,true
2023-06-01,A-6c093d,active,Basic,285,true
2023-07-01,A-6c093d,active,Basic,285,true
2023-08-01,A-6c093d,active,Pro,637,true
2023-09-01,A-6c093d,active,Basic,637,true
2023-10-01,A-6c093d,active,Basic,637,true
2023-11-01,A-6c093d,active,Basic,637,true
2023-12-01,A-6c093d,active,Basic,637,true
2024-01-01,A-6c093d,active,Basic,133,true
2024-02-01,A-6c093d,active,Basic,133,true
2024-03-01,A-6c093d,active,Enterprise,1393,true
2024-04-01,A-6c093d,active,Enterprise,1393,true
2024-05-01,A-6c093d,active,Basic,285,true
2024-06-01,A-6c093d,active,Basic,285,false
2024-07-01,A-6c093d,active,Enterprise,12139,true
2024-08-01,A-6c093d,active,Enterprise,12139,true
2024-09-01,A-6c093d,active,Pro,343,true
2024-10-01,A-6c093d,active,Basic,171,true
2024-11-01,A-6c093d,active,Basic,171,true
2024-12-01,A-6c093d,active,Enterprise,171,true
2023-10-01,A-6da850,active,Pro,1666,true
2023-11-01,A-6da850,active,Pro,1666,true
2023-12-01,A-6da850,active,Pro,245,true
2024-01-01,A-6da850,active,Enterprise,995,true
2024-02-01,A-6da850,active,Enterprise,342,true
2024-03-01,A-6da850,active,Enterprise,342,true
2024-04-01,A-6da850,active,Basic,228,true
2024-05-01,A-6da850,active,Basic,228,false
2024-06-01,A-6da850,active,Enterprise,7363,true
2024-07-01,A-6da850,active,Enterprise,7363,true
2024-08-01,A-6da850,active,Basic,7363,true
2024-09-01,A-6da850,active,Pro,245,true
2024-10-01,A-6da850,active,Pro,1519,false
2024-11-01,A-6da850,active,Pro,392,true
2024-12-01,A-6da850,churned,Basic,114,true
2023-10-01,A-6dee43,active,Enterprise,2388,true
2023-11-01,A-6dee43,active,Enterprise,2388,true
2023-12-01,A-6dee43,active,Enterprise,2388,false
2024-01-01,A-6dee43,active,Basic,228,true
2024-02-01,A-6dee43,active,Basic,228,true
2024-03-01,A-6dee43,active,Basic,57,true
2024-04-01,A-6dee43,active,Pro,147,true
2024-05-01,A-6dee43,active,Enterprise,784,true
2024-06-01,A-6dee43,active,Enterprise,784,true
2024-07-01,A-6dee43,active,Basic,437,false
2024-08-01,A-6dee43,active,Pro,2695,true
2024-09-01,A-6dee43,active,Pro,2695,true
2024-10-01,A-6dee43,active,Pro,2695,true
2024-11-01,A-6dee43,active,Pro,2695,true
2024-12-01,A-6dee43,active,Pro,2695,false
2023-07-01,A-6e08f3,trial,Enterprise,0,false
2023-08-01,A-6e08f3,trial,Enterprise,0,true
2023-09-01,A-6e08f3,trial,Enterprise,0,true
2023-10-01,A-6e08f3,trial,Enterprise,0,true
2023-11-01,A-6e08f3,trial,Enterprise,0,true
2023-12-01,A-6e08f3,trial,Enterprise,0,true
2024-01-01,A-6e08f3,trial,Enterprise,0,true
2024-02-01,A-6e08f3,active,Pro,2189,true
2024-03-01,A-6e08f3,active,Pro,2189,true
2024-04-01,A-6e08f3,active,Pro,2189,true
2024-05-01,A-6e08f3,active,Enterprise,3980,true
2024-06-01,A-6e08f3,active,Enterprise,3980,false
2024-07-01,A-6e08f3,active,Pro,392,false
2024-08-01,A-6e08f3,active,Pro,882,true
2024-09-01,A-6e08f3,active,Pro,882,true
2024-10-01,A-6e08f3,active,Pro,882,true
2024-11-01,A-6e08f3,active,Pro,882,true
2024-12-01,A-6e08f3,active,Basic,247,true
2023-06-01,A-6e7827,active,Basic,171,false
2023-07-01,A-6e7827,active,Basic,171,true
2023-08-01,A-6e7827,active,Pro,392,false
2023-09-01,A-6e7827,active,Pro,392,true
2023-10-01,A-6e7827,active,Pro,392,true
2023-11-01,A-6e7827,active,Pro,49,true
2023-12-01,A-6e7827,active,Pro,49,true
2024-01-01,A-6e7827,active,Pro,49,true
2024-02-01,A-6e7827,active,Pro,49,true
2024-03-01,A-6e7827,active,Enterprise,398,true
2024-04-01,A-6e7827,active,Pro,1715,false
2024-05-01,A-6e7827,active,Pro,1715,true
2024-06-01,A-6e7827,active,Pro,1715,true
2024-07-01,A-6e7827,active,Pro,1715,true
2024-08-01,A-6e7827,active,Enterprise,2189,true
2024-09-01,A-6e7827,active,Enterprise,2189,true
2024-10-01,A-6e7827,active,Pro,2450,true
2024-11-01,A-6e7827,active,Pro,2450,true
2024-12-01,A-6e7827,active,Pro,833,true
2023-11-01,A-6f50ae,active,Enterprise,361,true
2023-12-01,A-6f50ae,active,Enterprise,361,true
2024-01-01,A-6f50ae,active,Basic,361,true
2024-02-01,A-6f50ae,active,Basic,361,true
2024-03-01,A-6f50ae,active,Basic,361,true
2024-04-01,A-6f50ae,active,Pro,361,true
2024-05-01,A-6f50ae,active,Pro,931,true
2024-06-01,A-6f50ae,active,Enterprise,9950,true
2024-07-01,A-6f50ae,active,Pro,1078,true
2024-08-01,A-6f50ae,active,Pro,1078,true
2024-09-01,A-6f50ae,active,Pro,931,true
2024-10-01,A-6f50ae,active,Pro,931,true
